author_name,last_name,first_name,title,birthdate,deathdate,misc1,misc2,misc3,misc4,,misc5,count,fraction_total
"Wendeborn, Gebhard Friedrich August, 1742-1811.",Wendeborn,Gebhard Friedrich August,,1742,1811,,,,,,,2,0.00021182
"Gilbert, Geoffrey, Sir, 1674-1726.",Gilbert,Geoffrey,,1674,1726,,,,,,,2,0.00021182
"Buchanan, George, 1506-1582.",Buchanan,George,,1506,1582,,,,,,,2,0.00021182
"Bannatyne, George, 1545-1608?",Bannatyne,George,,1545,1608?,,,,,,,2,0.00021182
"Buckingham, George Villiers, Duke of, 1628-1687.",Villiers,George,,1628,1687,,,,,,,2,0.00021182
"Mackenzie, George, Sir, 1636-1691.",Mackenzie,George,,1636,1691,,,,,,,2,0.00021182
"Adams, George, 1709-1772.",Adams,George,,1709,1772,,,,,,,2,0.00021182
"Costard, George, 1710-1782.",Costard,George,,1710,1782,,,,,,,2,0.00021182
"Muir, George, 1723-1771.",Muir,George,,1723,1771,,,,,,,2,0.00021182
"Rose, George, 1744-1818.",Rose,George,,1744,1818,,,,,,,2,0.00021182
"Richards, George, 1767-1837.",Richards,George,,1767,1837,,,,,,,2,0.00021182
"Farquhar, George, 1677?-1707.",Farquhar,George,, 1677?,1707,,,,,,,2,0.00021182
"Psalmanazar, George, 1679?-1763.",Psalmanazar,George,, 1679?,1763,,,,,,,2,0.00021182
"Stubbes, George fl 1697-1737.",Stubbes,George,,fl. 1697-1737,,,,,,,,2,0.00021182
"Sewell, George, d. 1726.",Sewell,George,,,1726,,,,,,,2,0.00021182
"Dodington, George Bubb, Baron of Melcombe Regis, 1691-1762.",Dodington,George Bubb,,1691,1762,,,,,,,2,0.00021182
"Harley, George Davies, d. 1811.",Harley,George Davies,,,1811,,,,,,,2,0.00021182
"Berkeley, George Monck, 1763-1793.",Berkeley,George Monck,,1763,1793,,,,,,,2,0.00021182
"Craufurd, George.",Craufurd,George,,,,,,,,,,2,0.00021182
"Devonshire, Georgiana Spencer Cavendish, Duchess of, 1757-1806.",Cavendish,Georgiana Spencer,,1757,1806,,,,,,,2,0.00021182
"Comazzi, Giovanni Battista.",Comazzi,Giovanni Battista,,,,,,,,,,2,0.00021182
"Ridley, Glocester, 1702-1774.",Ridley,Glocester,,1702,1774,,,,,,,2,0.00021182
"Howard, Gorges Edmond, 1715-1786.",Howard,Gorges Edmond,,1715,1786,,,,,,,2,0.00021182
"Harrison, Gustavus.",Harrison,Gustavus,,,,,,,,,,2,0.00021182
"Miege, Guy, 1644-1718?",Miege,Guy,,1644,1718?,,,,,,,2,0.00021182
"Verelst, Harry, d 1785.",Verelst,Harry,,,1785,,,,,,,2,0.00021182
"Townshend, Hayward, b. 1577.",Townshend,Hayward,,1577,,,,,,,,2,0.00021182
"Rohan, Henri, duc de, 1579-1638.",duc de Rohan,Henri,,1579,1638,,,,,,,2,0.00021182
"Clarendon, Henry Hyde, Earl of, 1638-1709.",Hyde,Henry,,1638,1709,,,,,,,2,0.00021182
"Warrington, Henry Booth, Earl of, 1652-1694.",Booth,Henry,,1652,1694,,,,,,,2,0.00021182
"Rowlands, Henry, 1655-1723.",Rowlands,Henry,,1655,1723,,,,,,,2,0.00021182
"Stebbing, Henry, 1687-1763.",Stebbing,Henry,,1687,1763,,,,,,,2,0.00021182
"Bourne, Henry, 1696-1733.",Bourne,Henry,,1696,1733,,,,,,,2,0.00021182
"Clarke, Henry, 1743-1818.",Clarke,Henry,,1743,1818,,,,,,,2,0.00021182
"Grattan, Henry, 1746-1820.",Grattan,Henry,,1746,1820,,,,,,,2,0.00021182
"Sacheverell, Henry, 1674?-1724.",Sacheverell,Henry,, 1674?,1724,,,,,,,2,0.00021182
"Crouch, Henry, d. 1732.",Crouch,Henry,,,1732,,,,,,,2,0.00021182
"Rimius, Henry, d. ca. 1757.",Rimius,Henry,,,1757,,,,,,,2,0.00021182
"Davies, Henry Cooper.",Davies,Henry Cooper,,,,,,,,,,2,0.00021182
"Rooke, Henry.",Rooke,Henry,,,,,,,,,,2,0.00021182
"Wilson, Henry.",Wilson,Henry,,,,,,,,,,2,0.00021182
"Langrishe, Hercules, Sir, 1729-1811.",Langrishe,Hercules,,1729,1811,,,,,,,2,0.00021182
"Boulter, Hugh, 1672-1742.",Boulter,Hugh,,1672,1742,,,,,,,2,0.00021182
"Prideaux, Humphrey, 1648-1724",Prideaux,Humphrey,,1648,1724,,,,,,,2,0.00021182
"Sancho, Ignatius, 1729-1780.",Sancho,Ignatius,,1729,1780,,,,,,,2,0.00021182
"Ambrose, Isaac, 1604-1664.",Ambrose,Isaac,,1604,1664,,,,,,,2,0.00021182
"Morgan, J., fl. 1739.",Morgan,J,, fl. 1739.,,,,,,,,2,0.00021182
"Johnson, J.",Johnson,J,,,,,,,,,,2,0.00021182
"Noorthouck, J.",Noorthouck,J,,,,,,,,,,2,0.00021182
"Furley, J. Dennis.",Furley,J Dennis,,,,,,,,,,2,0.00021182
"Burlamaqui, J. J. 1694-1748.",Burlamaqui,J J,,1694,1748,,,,,,,2,0.00021182
"Philipps, J. T. d. 1755.",Philipps,J T,,,1755,,,,,,,2,0.00021182
"Laveaux, J.-Charles 1749-1827.",Laveaux,J-Charles,,1749,1827,,,,,,,2,0.00021182
"Barthélemy, J.-J. 1716-1795.",Barthélemy,J-J,,1716,1795,,,,,,,2,0.00021182
"Lenfant, Jacques, 1661-1728.",Lenfant,Jacques,,1661,1728,,,,,,,2,0.00021182
"Sade, Jacques François Paul Aldonce de, 1705-1778.",Sade,Jacques François Paul Aldonce de,,1705,1778,,,,,,,2,0.00021182
"Durham, James, 1622-1658.",Durham,James,,1622,1658,,,,,,,2,0.00021182
"Drake, James, 1667-1707.",Drake,James,,1667,1707,,,,,,,2,0.00021182
"Hodgson, James, 1672-1755.",Hodgson,James,,1672,1755,,,,,,,2,0.00021182
"Parsons, James, 1705-1770.",Parsons,James,,1705,1770,,,,,,,2,0.00021182
"Miller, James, 1706-1744.",Miller,James,,1706,1744,,,,,,,2,0.00021182
"Burgh, James, 1714-1775.",Burgh,James,,1714,1775,,,,,,,2,0.00021182
"Fordyce, James, 1720-1796.",Fordyce,James,,1720,1796,,,,,,,2,0.00021182
"Elphinston, James, 1721-1809.",Elphinston,James,,1721,1809,,,,,,,2,0.00021182
"Hutton, James, 1726-1797",Hutton,James,,1726,1797,,,,,,,2,0.00021182
"Ramsay, James, 1733-1789.",Ramsay,James,,1733,1789,,,,,,,2,0.00021182
"Woodhouse, James, 1735-1820",Woodhouse,James,,1735,1820,,,,,,,2,0.00021182
"Mylne, James, 1737-1788.",Mylne,James,,1737,1788,,,,,,,2,0.00021182
"Rennell, James, 1742-1830.",Rennell,James,,1742,1830,,,,,,,2,0.00021182
"Lackington, James, 1746-1815.",Lackington,James,,1746,1815,,,,,,,2,0.00021182
"Gregory, James, 1753-1821.",Gregory,James,,1753,1821,,,,,,,2,0.00021182
"Lauderdale, James Maitland, Earl of, 1759-1839.",Maitland,James,,1759,1839,,,,,,,2,0.00021182
"Mackintosh, James, Sir, 1765-1832.",Mackintosh,James,,1765,1832,,,,,,,2,0.00021182
"Fennell, James, 1766-1816.",Fennell,James,,1766,1816,,,,,,,2,0.00021182
"Hare, James",Hare,James,,,,,,,,,,2,0.00021182
"Hartley, James, Ph. D.",Hartley,James,,,,,,,,,,2,0.00021182
"Murphy, James Cavanah, 1760-1814.",Murphy,James Cavanah,,1760,1814,,,,,,,2,0.00021182
"Scott, James.",Scott,James,,,,,,,,,,2,0.00021182
"Wallace, James.",Wallace,James,,,,,,,,,,2,0.00021182
"Winscom, Jane Cave, fl. 1783-1786.",Winscom,Jane Cave,, fl. 1783,1786,,,,,,,2,0.00021182
"Leurechon, Jean, 1591-1670.",Leurechon,Jean,,1591,1670,,,,,,,2,0.00021182
"Claude, Jean, 1619-1687.",Claude,Jean,,1619,1687,,,,,,,2,0.00021182
"Grosier, Jean Baptiste Gabriel Alexandre, 1743-1823.",Grosier,Jean Baptiste Gabriel Alexandre,,1743,1823,,,,,,,2,0.00021182
"La BruyÃ¨re, Jean de, 1645-1696.",La BruyÃ¨re,Jean de,,1645,1696,,,,,,,2,0.00021182
"Retz, Jean FrancÌ§ois Paul de Gondi de, 1613-1679.",Retz,Jean FrancÌ§ois Paul de Gondi de,,1613,1679,,,,,,,2,0.00021182
"Ostervald, Jean Frédéric, 1663-1747.",Ostervald,Jean Frédéric,,1663,1747,,,,,,,2,0.00021182
"Bignon, Jean Paul, 1662-1743.",Bignon,Jean Paul,,1662,1743,,,,,,,2,0.00021182
"Osório, Jerónimo, 1506-1580.",Osório,Jerónimo,,1506,1580,,,,,,,2,0.00021182
"Belknap, Jeremy, 1744-1798.",Belknap,Jeremy,,1744,1798,,,,,,,2,0.00021182
"Scott, Job, 1751-1793.",Scott,Job,,1751,1793,,,,,,,2,0.00021182
"Barlow, Joel, 1754-1812.",Barlow,Joel,,1754,1812,,,,,,,2,0.00021182
"Mascov, Johann Jakob, 1689-1761.",Mascov,Johann Jakob,,1689,1761,,,,,,,2,0.00021182
"Ferber, Johann Jakob, 1743-1790.",Ferber,Johann Jakob,,1743,1790,,,,,,,2,0.00021182
"Heiss, Johann von, d. 1688.",Heiss,Johann von,,,1688,,,,,,,2,0.00021182
"Taylor, John, 1580-1653.",Taylor,John,,1580,1653,,,,,,,2,0.00021182
"Selden, John, 1584-1654.",Selden,John,,1584,1654,,,,,,,2,0.00021182
"Brinsley, John, 1600-1665.",Brinsley,John,,1600,1665,,,,,,,2,0.00021182
"Greaves, John, 1602-1652.",Greaves,John,,1602,1652,,,,,,,2,0.00021182
"Tillinghast, John, 1604-1655.",Tillinghast,John,,1604,1655,,,,,,,2,0.00021182
"Wilkins, John, 1614-1672.",Wilkins,John,,1614,1672,,,,,,,2,0.00021182
"Bunyan, John, 1628-1688.",Bunyan,John,,1628,1688,,,,,,,2,0.00021182
"Sharp, John, 1645-1714.",Sharp,John,,1645,1714,,,,,,,2,0.00021182
"Floyer, John, Sir, 1649-1734.",Floyer,John,,1649,1734,,,,,,,2,0.00021182
"Oldham, John, 1653-1683.",Oldham,John,,1653,1683,,,,,,,2,0.00021182
"Johnson, John, 1662-1725.",Johnson,John,,1662,1725,,,,,,,2,0.00021182
"Ker, John, 1673-1726.",Ker,John,,1673,1726,,,,,,,2,0.00021182
"Abernethy, John, 1680-1740.",Abernethy,John,,1680,1740,,,,,,,2,0.00021182
"Taylor, John, 1694-1761.",Taylor,John,,1694,1761,,,,,,,2,0.00021182
"Hervey, John Hervey, Baron, 1696-1743.",Hervey,John,,1696,1743,,,,,,,2,0.00021182
"Byng, John, 1704-1757. Great Britain. Admiralty.",Byng,John,,1704,1757,,,,,,,2,0.00021182
"Macpherson, John, 1710-1765.",Macpherson,John,,1710,1765,,,,,,,2,0.00021182
"Egmont, John Perceval, Earl of, 1711-1770.",Perceval,John,,1711,1770,,,,,,,2,0.00021182
"Lawson, John, 1712-1759.",Lawson,John,,1712,1759,,,,,,,2,0.00021182
"Gillies, John, 1712-1796.",Gillies,John,,1712,1796,,,,,,,2,0.00021182
"Stair, John Dalrymple, Earl of, 1720-1789.",Dalrymple,John,,1720,1789,,,,,,,2,0.00021182
"Gough, John, 1721-1791.",Gough,John,,1721,1791,,,,,,,2,0.00021182
"Brown, John, 1722-1787.",Brown,John,,1722,1787,,,,,,,2,0.00021182
"John Gilbert, 1723-1769.",Gilbert,John,,1723,1769,,,,,,,2,0.00021182
"Abercrombie, John, 1726-1806.",Abercrombie,John,,1726,1806,,,,,,,2,0.00021182
"Fletcher, John, 1729-1785.",Fletcher,John,,1729,1785,,,,,,,2,0.00021182
"Walker, John, 1732-1807.",Walker,John,,1732,1807,,,,,,,2,0.00021182
"Andrews, John, 1736-1809.",Andrews,John,,1736,1809,,,,,,,2,0.00021182
"Hope, John, 1739-1785.",Hope,John,,1739,1785,,,,,,,2,0.00021182
"Bell, John, 1745-1831.",Bell,John,,1745,1831,,,,,,,2,0.00021182
"Eveleigh, John, 1747-1814.",Eveleigh,John,,1747,1814,,,,,,,2,0.00021182
"Logan, John, 1748-1788.",Logan,John,,1748,1788,,,,,,,2,0.00021182
"Stewart, John, 1749-1822.",Stewart,John,,1749,1822,,,,,,,2,0.00021182
"Nott, John, 1751-1825.",Nott,John,,1751,1825,,,,,,,2,0.00021182
"Rippon, John, 1751-1836.",Rippon,John,,1751,1836,,,,,,,2,0.00021182
"Milner, John, 1752-1826.",Milner,John,,1752,1826,,,,,,,2,0.00021182
"Love, John, 1757-1825.",Love,John,,1757,1825,,,,,,,2,0.00021182
"Walker, John, 1759-1830.",Walker,John,,1759,1830,,,,,,,2,0.00021182
"Kennedy, John, 1759-1842.",Kennedy,John,,1759,1842,,,,,,,2,0.00021182
"Symonds, John, 1914-2006.",Symonds,John,,1914,2006,,,,,,,2,0.00021182
"Proctor, John, 1521?-1584.",Proctor,John,, 1521?,1584,,,,,,,2,0.00021182
"Broughton, John, 1673 or 4-1720.",Broughton,John,, 1673 or 4,1720,,,,,,,2,0.00021182
"Whitehead, John, 1740?-1804.",Whitehead,John,, 1740?,1804,,,,,,,2,0.00021182
"Bonnycastle, John, 1750?-1821.",Bonnycastle,John,, 1750?,1821,,,,,,,2,0.00021182
"Worlidge, John, fl. 1669-1698.",Worlidge,John,, fl. 1669,1698,,,,,,,2,0.00021182
"Gibson, John, merchant of Glasgow.",Gibson,John,,,,,,,,,,2,0.00021182
"Ferrar, John, of Limerick.",Ferrar,John,,,,,,,,,,2,0.00021182
"Robinson, John, of Norwich.",Robinson,John,,,,,,,,,,2,0.00021182
"Anketell, John, b. 1750?",Anketell,John,,1750?,,,,,,,,2,0.00021182
"Macky, John, d. 1726.",Macky,John,,,1726,,,,,,,2,0.00021182
"Stevens, John, d. 1726.",Stevens,John,,,1726,,,,,,,2,0.00021182
"Prestwich, John, d. 1795.",Prestwich,John,,,1795,,,,,,,2,0.00021182
"Cary, John, d. 1720?",Cary,John,,, d. 1720?,,,,,,,2,0.00021182
"Young, John, D. D., minister at Hawick, Scotland",Young,John,,,,,,,,,,2,0.00021182
"Graham, John A. 1764-1841.",Graham,John A,,1764,1841,,,,,,,2,0.00021182
"Morritt, John B. S. 1772?-1843.",Morritt,John B S,,1772?,1843,,,,,,,2,0.00021182
"Belfour, John.",Belfour,John,,,,,,,,,,2,0.00021182
"Gedde, John.",Gedde,John,,,,,,,,,,2,0.00021182
"Lilly, John.",Lilly,John,,,,,,,,,,2,0.00021182
"Perrin, John.",Perrin,John,,,,,,,,,,2,0.00021182
"Smart, John.",Smart,John,,,,,,,,,,2,0.00021182
"Waldie, John.",Waldie,John,,,,,,,,,,2,0.00021182
"Warburton, John.",Warburton,John,,,,,,,,,,2,0.00021182
"Carver, Jonathan, 1710-1780.",Carver,Jonathan,,1710,1780,,,,,,,2,0.00021182
"Wilcocks, Joseph, 1724-1791.",Wilcocks,Joseph,,1724,1791,,,,,,,2,0.00021182
"Townsend, Joseph, 1739-1816.",Townsend,Joseph,,1739,1816,,,,,,,2,0.00021182
"Moser, Joseph, 1748-1819.",Moser,Joseph,,1748,1819,,,,,,,2,0.00021182
"Cornish, Joseph, 1750-1823.",Cornish,Joseph,,1750,1823,,,,,,,2,0.00021182
"Gerrald, Joseph, 1763-1796.",Gerrald,Joseph,,1763,1796,,,,,,,2,0.00021182
"Harris, Joseph, 1667?-1719.",Harris,Joseph,, 1667?,1719,,,,,,,2,0.00021182
"Randall, Joseph.",Randall,Joseph,,,,,,,,,,2,0.00021182
"Woodward, Josiah, 1660-1712.",Woodward,Josiah,,1660,1712,,,,,,,2,0.00021182
"Caesar, Julius.",Caesar,Julius,,,,,,,,,,2,0.00021182
"Cramer, Karl Gottlieb, 1758-1817.",Cramer,Karl Gottlieb,,1758,1817,,,,,,,2,0.00021182
"Howel, Laurence, 1664?-1720.",Howel,Laurence,, 1664?,1720,,,,,,,2,0.00021182
"Howard, Leonard, 1699?-1767.",Howard,Leonard,, 1699?,1767,,,,,,,2,0.00021182
"Atterbury, Lewis, 1656-1731.",Atterbury,Lewis,,1656,1731,,,,,,,2,0.00021182
"Crusius, Lewis, 1701-1775.",Crusius,Lewis,,1701,1775,,,,,,,2,0.00021182
"Milbourne, Luke, 1649-1720.",Milbourne,Luke,,1649,1720,,,,,,,2,0.00021182
"Scrafton, Luke.",Scrafton,Luke,,,,,,,,,,2,0.00021182
"Clare, M. d. 1751.",Clare,M,,,1751,,,,,,,2,0.00021182
"Mallet du Pan, M. (Jacques), 1749-1800.",Mallet du Pan,M (Jacques),,1749,1800,,,,,,,2,0.00021182
"La Motte, M. de 1672-1731.",La Motte,M de,,1672,1731,,,,,,,2,0.00021182
"Justinus, Marcus Junianus.",Justinus,Marcus Junianus,,,,,,,,,,2,0.00021182
"Rudd, Margaret Caroline, b. 1744 or 5.",Rudd,Margaret Caroline,,1744 or 5.,,,,,,,,2,0.00021182
"Huber, Marie, 1695-1753.",Huber,Marie,,1695,1753,,,,,,,2,0.00021182
"Folkes, Martin, 1690-1754.",Folkes,Martin,,1690,1754,,,,,,,2,0.00021182
"Alcock, Mary Cumberland, d. 1798.",Alcock,Mary Cumberland,,,1798,,,,,,,2,0.00021182
"Decker, Matthew, Sir, Bart., 1679-1749.",Decker,Matthew,,1679,1749,,,,,,,2,0.00021182
"Stewart, Matthew, 1717-1785.",Stewart,Matthew,,1717,1785,,,,,,,2,0.00021182
"Morgan, McNamara, d. 1762.",Morgan,McNamara,,,1762,,,,,,,2,0.00021182
"Cervantes Saavedra, Miguel de, 1547-1616.",de Cervantes Saavedra,Miguel,,1547,1616,,,,,,,2,0.00021182
"Bowdler, Miss 1743-1784.",Bowdler,Miss,,1743,1784,,,,,,,2,0.00021182
"Elie de Beaumont, Mme. 1729-1783.",Elie de Beaumont,Mme,,1729,1783,,,,,,,2,0.00021182
"Scarron, Monsieur, 1610-1660.",Scarron,Monsieur,,1610,1660,,,,,,,2,0.00021182
"D'Alenzon, Monsr.",D'Alenzon,Monsr,,,,,,,,,,2,0.00021182
"Iolo, Morganwg, 1747-1826.",Iolo,Morganwg,,1747,1826,,,,,,,2,0.00021182
"Lowman, Moses, 1680-1752.",Lowman,Moses,,1680,1752,,,,,,,2,0.00021182
"Concanen, Mr. 1701-1749.",Concanen,Mr,,1701,1749,,,,,,,2,0.00021182
"Molloy, Mr. (Charles), d. 1767.",Molloy,Charles,,,1767,,,,,,,2,0.00021182
"Manley, Mrs. 1663-1724.",Manley,,Mrs,1663,1724,,,,,,,2,0.00021182
"McDermot, Murtagh, pseud.",McDermot,Murtagh,,,,,,,,,,2,0.00021182
"Spinckes, Nathaniel, 1654-1727.",Spinckes,Nathaniel,,1654,1727,,,,,,,2,0.00021182
"Pigott, Nathaniel, 1661-1737.",Pigott,Nathaniel,,1661,1737,,,,,,,2,0.00021182
"Lancaster, Nathaniel, 1701-1775.",Lancaster,Nathaniel,,1701,1775,,,,,,,2,0.00021182
"Kent, Nathaniel, 1737-1810.",Kent,Nathaniel,,1737,1810,,,,,,,2,0.00021182
"Higgins, Nathaniel.",Higgins,Nathaniel,,,,,,,,,,2,0.00021182
"Machiavelli, NiccolÃ², 1469-1527.",Machiavelli,Niccolò,,1469,1527,,,,,,,2,0.00021182
"Spencer, Oliph Leigh.",Spencer,Oliph Leigh,,,,,,,,,,2,0.00021182
"Burrish, Onslow.",Burrish,Onslow,,,,,,,,,,2,0.00021182
"Aubin, Penelope, 1679-1731.",Aubin,Penelope,,1679,1731,,,,,,,2,0.00021182
"Shaw, Peter, 1694-1763.",Shaw,Peter,,1694,1763,,,,,,,2,0.00021182
"Browne, Peter, ca. 1666-1735.",Browne,Peter,, ca. 1666,1735,,,,,,,2,0.00021182
"Longueville, Peter, fl. 1727.",Longueville,Peter,, fl. 1727.,,,,,,,,2,0.00021182
"Skelton, Philip, 1707-1787.",Skelton,Philip,,1707,1787,,,,,,,2,0.00021182
"Parsons, Philip, 1729-1812.",Parsons,Philip,,1729,1812,,,,,,,2,0.00021182
"Yorke, Philip, 1743-1804",Yorke,Philip,,1743,1804,,,,,,,2,0.00021182
"Frowde, Philip, d. 1738.",Frowde,Philip,,,1738,,,,,,,2,0.00021182
"Webb, Philip Carteret, 1700-1770.",Webb,Philip Carteret,,1700,1770,,,,,,,2,0.00021182
"Neve, Philip.",Neve,Philip,,,,,,,,,,2,0.00021182
"Ronayne, Philip.",Ronayne,Philip,,,,,,,,,,2,0.00021182
"Charron, Pierre, 1541-1603.",Charron,Pierre,,1541,1603,,,,,,,2,0.00021182
"Pelagius, Porcupinus.",Pelagius,Porcupinus,,,,,,,,,,2,0.00021182
"Potter, R. 1721-1804.",Potter,R,,1721,1804,,,,,,,2,0.00021182
"James, R. 1703?-1776.",James,R,,1703?,1776,,,,,,,2,0.00021182
"Shepherd, R. (Richard), 1732?-1809.",Shepherd,R (Richard),, 1732?,1809,,,,,,,2,0.00021182
"Clarendon, R. V.",Clarendon,R V,,,,,,,,,,2,0.00021182
"Gardiner, Ralph, b. 1625.",Gardiner,Ralph,,1625,,,,,,,,2,0.00021182
"Cumberland, Richard, 1631-1718.",Cumberland,Richard,,1631,1718,,,,,,,2,0.00021182
"Davies, Richard, 1635-1708.",Davies,Richard,,1635,1708,,,,,,,2,0.00021182
"Lucas, Richard, 1648-1715.",Lucas,Richard,,1648,1715,,,,,,,2,0.00021182
"Fiddes, Richard, 1671-1725.",Fiddes,Richard,,1671,1725,,,,,,,2,0.00021182
"Grey, Richard, 1694-1771.",Grey,Richard,,1694,1771,,,,,,,2,0.00021182
"Jago, Richard, 1715-1781",Jago,Richard,,1715,1781,,,,,,,2,0.00021182
"Linnecar, Richard, 1722-1800.",Linnecar,Richard,,1722,1800,,,,,,,2,0.00021182
"Kirwan, Richard, 1733-1812.",Kirwan,Richard,,1733,1812,,,,,,,2,0.00021182
"De Courcy, Richard, 1743-1803.",De Courcy,Richard,,1743,1803,,,,,,,2,0.00021182
"Ward, Richard, 1657?-1723.",Ward,Richard,, 1657?,1723,,,,,,,2,0.00021182
"Robinson, Richard, fl. 1574.",Robinson,Richard,, fl. 1574.,,,,,,,,2,0.00021182
"Bathurst, Richard, d. 1762.",Bathurst,Richard,,,1762,,,,,,,2,0.00021182
"Sheridan, Richard Brinsley, 1751-1816.",Sheridan,Richard Brinsley,,1751,1816,,,,,,,2,0.00021182
"Knight, Richard Payne, 1751-1824.",Knight,Richard Payne,,1751,1824,,,,,,,2,0.00021182
"Jack, Richard.",Jack,Richard,,,,,,,,,,2,0.00021182
"Pack, Richardson, 1682-1728.",Pack,Richardson,,1682,1728,,,,,,,2,0.00021182
"Cotton, Robert, Sir, 1571-1631.",Cotton,Robert,,1571,1631,,,,,,,2,0.00021182
"Leighton, Robert, 1611-1684.",Leighton,Robert,,1611,1684,,,,,,,2,0.00021182
"Nelson, Robert, 1656-1715.",Nelson,Robert,,1656,1715,,,,,,,2,0.00021182
"Challes, Robert, 1659-ca. 1720.",Challes,Robert,,1659,1720,,,,,,,2,0.00021182
"Forbes, Robert, 1708-1775.",Forbes,Robert,,1708,1775,,,,,,,2,0.00021182
"Findlay, Robert, 1721-1814.",Findlay,Robert,,1721,1814,,,,,,,2,0.00021182
"Bage, Robert, 1728-1801.",Bage,Robert,,1728,1801,,,,,,,2,0.00021182
"Jephson, Robert, 1736-1803.",Jephson,Robert,,1736,1803,,,,,,,2,0.00021182
"Hamilton, Robert, 1743-1829.",Hamilton,Robert,,1743,1829,,,,,,,2,0.00021182
"Southey, Robert, 1774-1843.",Southey,Robert,,1774,1843,,,,,,,2,0.00021182
"Jameson, Robert, 1774-1854.",Jameson,Robert,,1774,1854,,,,,,,2,0.00021182
"Laneham, Robert, 16th cent.",Laneham,Robert,, 16th cent.,,,,,,,,2,0.00021182
"Watson, Robert, 1730?-1781.",Watson,Robert,, 1730?,1781,,,,,,,2,0.00021182
"Brown, Robert,",Brown,Robert,,,,,,,,,,2,0.00021182
"Riccaltoun, Robert.",Riccaltoun,Robert,,,,,,,,,,2,0.00021182
"Shafto, Robert.",Shafto,Robert,,,,,,,,,,2,0.00021182
"L'Estrange, Roger, Sir, 1616-1704.",L'Estrange,Roger,,1616,1704,,,,,,,2,0.00021182
"Raspe, Rudolf Erich, 1737-1794.",Raspe,Rudolf Erich,,1737,1794,,,,,,,2,0.00021182
"Daniel, Samuel, 1562-1619.",Daniel,Samuel,,1562,1619,,,,,,,2,0.00021182
"SorbieÌ€re, Samuel, 1615-1670.",SorbieÌ€re,Samuel,,1615,1670,,,,,,,2,0.00021182
"Horsley, Samuel, 1733-1806.",Horsley,Samuel,,1733,1806,,,,,,,2,0.00021182
"Sharp, Samuel, 1700?-1778.",Sharp,Samuel,, 1700?,1778,,,,,,,2,0.00021182
"Felton, Samuel, fl. 1780-1792.",Felton,Samuel,, fl. 1780,1792,,,,,,,2,0.00021182
"Hartlib, Samuel, d. 1662.",Hartlib,Samuel,,,1662,,,,,,,2,0.00021182
"Ireland, Samuel, d. 1800.",Ireland,Samuel,,,1800,,,,,,,2,0.00021182
"Wilcocke, Samuel Hull, 1766?-1833",Wilcocke,Samuel Hull,, 1766?,1833,,,,,,,2,0.00021182
"Mitchell, Samuel Latham, 1764-1831.",Mitchell,Samuel Latham,,1764,1831,,,,,,,2,0.00021182
"Smith, Samuel Stanhope, 1750-1819.",Smith,Samuel Stanhope,,1750,1819,,,,,,,2,0.00021182
"Clark, Samuel.",Clark,Samuel,,,,,,,,,,2,0.00021182
"Heynes, Samuel.",Heynes,Samuel,,,,,,,,,,2,0.00021182
"Pye, Samuel.",Pye,Samuel,,,,,,,,,,2,0.00021182
"Fielding, Sarah, 1710-1768.",Fielding,Sarah,,1710,1768,,,,,,,2,0.00021182
"Maffei, Scipione, marchese, 1675-1755.",Maffei,Scipione,,1675,1755,,,,,,,2,0.00021182
"Hume, Sophia, 1702-1774.",Hume,Sophia,,1702,1774,,,,,,,2,0.00021182
"Krasheninnikov, Stepan Petrovich, 1713-1755.",Krasheninnikov,Stepan Petrovich,,1713,1755,,,,,,,2,0.00021182
"Duck, Stephen, 1705-1756.",Duck,Stephen,,1705,1756,,,,,,,2,0.00021182
"Pearson, Susanna.",Pearson,Susanna,,,,,,,,,,2,0.00021182
"Dobson, Susannah Dawson, d. 1795.",Dobson,Susannah Dawson,,,1795,,,,,,,2,0.00021182
"Harding, Sylvester, 1745-1809.",Harding,Sylvester,,1745,1809,,,,,,,2,0.00021182
"Lloyd, T. A.",Lloyd,T A,,,,,,,,,,2,0.00021182
"Great Britain. Commissioners Appointed to Examine, Take, and State the Public Accounts of the Kingdom.",Great Britain Commissioners Appointed to Examine,Take,,,,,,,,,,2,0.00021182
"Stanyan, Temple, 1677?-1752.",Stanyan,Temple,, 1677?,1752,,,,,,,2,0.00021182
"Lindsey, Theophilus, 1723-1808.",Lindsey,Theophilus,,1723,1808,,,,,,,2,0.00021182
"Norton, Thomas, 1532-1584.",Norton,Thomas,,1532,1584,,,,,,,2,0.00021182
"May, Thomas, 1595-1650.",May,Thomas,,1595,1650,,,,,,,2,0.00021182
"Case, Thomas, 1598-1682.",Case,Thomas,,1598,1682,,,,,,,2,0.00021182
"Barlow, Thomas, 1607-1691.",Barlow,Thomas,,1607,1691,,,,,,,2,0.00021182
"Blount, Thomas, 1618-1679.",Blount,Thomas,,1618,1679,,,,,,,2,0.00021182
"Sprat, Thomas, 1635-1713.",Sprat,Thomas,,1635,1713,,,,,,,2,0.00021182
"Tenison, Thomas, 1636-1715.",Tenison,Thomas,,1636,1715,,,,,,,2,0.00021182
"Ellwood, Thomas, 1639-1713.",Ellwood,Thomas,,1639,1713,,,,,,,2,0.00021182
"Otway, Thomas, 1652-1685.",Otway,Thomas,,1652,1685,,,,,,,2,0.00021182
