author_name,last_name,first_name,title,birthdate,deathdate,count,fraction_total,dataset
"Kara, Jalmari",Kara,Jalmari,,1890,1936,8,0.000132336,project_gutenberg
"Joyce, James",Joyce,James,,1882,1941,8,0.000132336,project_gutenberg
"Stephens, James",Stephens,James,,1882,1950,8,0.000132336,project_gutenberg
"Fryer, Jane Eayre",Fryer,Jane Eayre,,1876,no_deathdate,8,0.000132336,project_gutenberg
"Stewart, Jane L.",Stewart,Jane L.,,no_birthdate,no_deathdate,8,0.000132336,project_gutenberg
"Lee, Jennette",Lee,Jennette,,1860,1951,8,0.000132336,project_gutenberg
"Hurlbut, Jesse Lyman",Hurlbut,Jesse Lyman,,1843,1930,8,0.000132336,project_gutenberg
"Wu, Jianren",Wu,Jianren,,1866,1910,8,0.000132336,project_gutenberg
"Miller, Joaquin",Miller,Joaquin,,1837,1913,8,0.000132336,project_gutenberg
"Keats, John",Keats,John,,1795,1821,8,0.000132336,project_gutenberg
"Oxenham, John",Oxenham,John,,1852,1941,8,0.000132336,project_gutenberg
"McCarthy, Justin",McCarthy,Justin,,1830,1912,8,0.000132336,project_gutenberg
"Gummerus, K. J. (Kaarle Jaakko)",Gummerus,K. J. (Kaarle Jaakko),,1840,1898,8,0.000132336,project_gutenberg
"May, Karl",May,Karl,,1842,1912,8,0.000132336,project_gutenberg
"Stecher, L. J., Jr.",Stecher Jr.,L. J.,,1918,1988,8,0.000132336,project_gutenberg
"Gregory, Lady",Gregory,Lady,,1852,1932,8,0.000132336,project_gutenberg
"Wallace, Lew",Wallace,Lew,,1827,1905,8,0.000132336,project_gutenberg
"Freeman, Lewis R. (Lewis Ransome)",Freeman,Lewis R. (Lewis Ransome),,1878,1960,8,0.000132336,project_gutenberg
"Garis, Lilian",Garis,Lilian,,1873,1954,8,0.000132336,project_gutenberg
"Muratori, Lodovico Antonio",Muratori,Lodovico Antonio,,1672,1750,8,0.000132336,project_gutenberg
"Figuier, Louis",Figuier,Louis,,1819,1894,8,0.000132336,project_gutenberg
"Creswicke, Louis",Creswicke,Louis,,no_birthdate,no_deathdate,8,0.000132336,project_gutenberg
"Madison, Lucy Foster",Madison,Lucy Foster,,1865,1932,8,0.000132336,project_gutenberg
"Halévy, Ludovic",Halévy,Ludovic,,1834,1908,8,0.000132336,project_gutenberg
"Child, Lydia Maria",Child,Lydia Maria,,1802,1880,8,0.000132336,project_gutenberg
"Talvio, Maila",Talvio,Maila,,1871,1951,8,0.000132336,project_gutenberg
"Fernández y González, Manuel",Fernández y González,Manuel,,1821,1888,8,0.000132336,project_gutenberg
"Bocage, Manuel Maria Barbosa du",Bocage,Manuel Maria Barbosa du,,1765,1805,8,0.000132336,project_gutenberg
"Taggart, Marion Ames",Taggart,Marion Ames,,1866,1945,8,0.000132336,project_gutenberg
"Clifton, Mark",Clifton,Mark,,1906,1963,8,0.000132336,project_gutenberg
"Wollstonecraft, Mary",Wollstonecraft,Mary,,1759,1797,8,0.000132336,project_gutenberg
"Parmele, Mary Platt",Parmele,Mary Platt,,1843,1911,8,0.000132336,project_gutenberg
"Andrews, Mary Raymond Shipman",Andrews,Mary Raymond Shipman,,1860,1936,8,0.000132336,project_gutenberg
"Arnold, Matthew",Arnold,Matthew,,1822,1888,8,0.000132336,project_gutenberg
"Baring, Maurice",Baring,Maurice,,1874,1945,8,0.000132336,project_gutenberg
"Unamuno, Miguel de",Unamuno,Miguel de,,1864,1936,8,0.000132336,project_gutenberg
"Sheldon, Georgie, Mrs.",Sheldon,Georgie,Mrs,1843,1926,8,0.000132336,project_gutenberg
"Colum, Padraic",Colum,Padraic,,1881,1972,8,0.000132336,project_gutenberg
"Du Chaillu, Paul B. (Paul Belloni)",Du Chaillu,Paul B. (Paul Belloni),,1835,1903,8,0.000132336,project_gutenberg
"Calderón de la Barca, Pedro",Calderón de la Barca,Pedro,,1600,1681,8,0.000132336,project_gutenberg
"Gibbs, Philip",Gibbs,Philip,,1877,1962,8,0.000132336,project_gutenberg
"Louÿs, Pierre",Louÿs,Pierre,,1870,1925,8,0.000132336,project_gutenberg
"Marguerite, Queen, consort of Henry II, King of Navarre",de Navarre,Queen Marguerite,,1492,1549,8,0.000132336,project_gutenberg
"Allen, Quincy",Allen,Quincy,,no_birthdate,no_deathdate,8,0.000132336,project_gutenberg
"Caldecott, Randolph",Caldecott,Randolph,,1846,1886,8,0.000132336,project_gutenberg
"Cummings, Ray",Cummings,Ray,,1887,1957,8,0.000132336,project_gutenberg
"Gallun, Raymond Z.",Gallun,Raymond Z.,,1911,1994,8,0.000132336,project_gutenberg
"Huch, Ricarda",Huch,Ricarda,,1864,1947,8,0.000132336,project_gutenberg
"Proctor, Richard A. (Richard Anthony)",Proctor,Richard A. (Richard Anthony),,1837,1888,8,0.000132336,project_gutenberg
"Leighton, Robert",Leighton,Robert,,1859,1934,8,0.000132336,project_gutenberg
"Frost, Robert",Frost,Robert,,1874,1963,8,0.000132336,project_gutenberg
"Macaulay, Rose",Macaulay,Rose,,1881,1958,8,0.000132336,project_gutenberg
"Pina, Rui de",Pina,Rui de,,1440,1521,8,0.000132336,project_gutenberg
"Thompson, Ruth Plumly",Thompson,Ruth Plumly,,1893,1976,8,0.000132336,project_gutenberg
"Gordon, S. D. (Samuel Dickey)",Gordon,S. D. (Samuel Dickey),,1859,1936,8,0.000132336,project_gutenberg
"Lima, S. de Magalhães (Sebastião de Magalhães)",Lima,S. de Magalhães (Sebastião de Magalhães),,1850,1928,8,0.000132336,project_gutenberg
"Baker, Samuel White, Sir",Baker,Samuel White,,1821,1893,8,0.000132336,project_gutenberg
"Bolton, Sarah Knowles",Bolton,Sarah Knowles,,1841,1916,8,0.000132336,project_gutenberg
"Hedin, Sven Anders",Hedin,Sven Anders,,1865,1952,8,0.000132336,project_gutenberg
"Anderson, Sydney",Anderson,Sydney,,1927,no_deathdate,8,0.000132336,project_gutenberg
"Hains, T. Jenkins (Thornton Jenkins)",Hains,T. Jenkins (Thornton Jenkins),,1866,no_deathdate,8,0.000132336,project_gutenberg
"Crosland, T. W. H. (Thomas William Hodgson)",Crosland,T. W. H. (Thomas William Hodgson),,1865,1924,8,0.000132336,project_gutenberg
"Fontane, Theodor",Fontane,Theodor,,1819,1898,8,0.000132336,project_gutenberg
"Paine, Thomas",Paine,Thomas,,1737,1809,8,0.000132336,project_gutenberg
"Clarkson, Thomas",Clarkson,Thomas,,1760,1846,8,0.000132336,project_gutenberg
"Bulfinch, Thomas",Bulfinch,Thomas,,1796,1867,8,0.000132336,project_gutenberg
"Hanshew, Thomas W.",Hanshew,Thomas W.,,1857,1914,8,0.000132336,project_gutenberg
"Godwin, Tom",Godwin,Tom,,1915,1980,8,0.000132336,project_gutenberg
"Benedictsson, Victoria",Benedictsson,Victoria,,1850,1888,8,0.000132336,project_gutenberg
"Adams, W. H. Davenport (William Henry Davenport)",Adams,W. H. Davenport (William Henry Davenport),,1828,1891,8,0.000132336,project_gutenberg
"Fowler, W. Warde (William Warde)",Fowler,W. Warde (William Warde),,1847,1921,8,0.000132336,project_gutenberg
"Cassels, Walter Richard",Cassels,Walter Richard,,1826,1907,8,0.000132336,project_gutenberg
"Baker, Willard F.",Baker,Willard F.,,no_birthdate,no_deathdate,8,0.000132336,project_gutenberg
"Sharp, William",Sharp,William,,1855,1905,8,0.000132336,project_gutenberg
"Griffis, William Elliot",Griffis,William Elliot,,1843,1928,8,0.000132336,project_gutenberg
"McGuffey, William Holmes",McGuffey,William Holmes,,1800,1873,8,0.000132336,project_gutenberg
Thucydides,,Thucydides,,460 BC,395 BC,8,0.000132336,project_gutenberg
Confucius,,Confucius,,551 BC,479 BC,8,0.000132336,project_gutenberg
"Harding, A. R. (Arthur Robert)",Harding,A. R. (Arthur Robert),,1871,1930,7,0.000115794,project_gutenberg
"Brown, Abbie Farwell",Brown,Abbie Farwell,,1871,1927,7,0.000115794,project_gutenberg
"Oehlenschläger, Adam",Oehlenschläger,Adam,,1779,1850,7,0.000115794,project_gutenberg
"Beard, Adelia B. (Adelia Belle)",Beard,Adelia B. (Adelia Belle),,1857,1920,7,0.000115794,project_gutenberg
"Terhune, Albert Payson",Terhune,Albert Payson,,1872,1942,7,0.000115794,project_gutenberg
"Jacobs, Aletta H. (Aletta Henriette)",Jacobs,Aletta H. (Aletta Henriette),,1854,1929,7,0.000115794,project_gutenberg
"Whyte, Alexander",Whyte,Alexander,,1836,1921,7,0.000115794,project_gutenberg
"Coppel, Alfred",Coppel,Alfred,,1921,2004,7,0.000115794,project_gutenberg
"Budrys, Algis",Budrys,Algis,,1931,2008,7,0.000115794,project_gutenberg
"Miller, Alice Duer",Miller,Alice Duer,,1874,1942,7,0.000115794,project_gutenberg
"Curtis, Alice Turner",Curtis,Alice Turner,,1860,1958,7,0.000115794,project_gutenberg
"Pinkerton, Allan",Pinkerton,Allan,,1819,1884,7,0.000115794,project_gutenberg
"White, Andrew Dickson",White,Andrew Dickson,,1832,1918,7,0.000115794,project_gutenberg
"Manning, Anne",Manning,Anne,,1807,1879,7,0.000115794,project_gutenberg
"Savary, Anne-Jean-Marie-René, duc de Rovigo",Savary,Anne-Jean-Marie-René,,1774,1833,7,0.000115794,project_gutenberg
"Kolb, Annette",Kolb,Annette,,1870,1967,7,0.000115794,project_gutenberg
"Carr, Annie Roe",Carr,Annie Roe,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Behn, Aphra",Behn,Aphra,,1640,1689,7,0.000115794,project_gutenberg
"Ransome, Arthur",Ransome,Arthur,,1884,1967,7,0.000115794,project_gutenberg
"Järventaus, Arvi",Järventaus,Arvi,,1883,1939,7,0.000115794,project_gutenberg
"Villiers de L'Isle-Adam, Auguste, comte de",Villiers de L'Isle-Adam,Auguste,,1838,1889,7,0.000115794,project_gutenberg
"Ames, Azel",Ames,Azel,,1845,1908,7,0.000115794,project_gutenberg
"Casas, Bartolomé de las",Casas,Bartolomé de las,,1484,1566,7,0.000115794,project_gutenberg
"Serrano, Bento",Serrano,Bento,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Salignac, Bertrand de, seigneur de La Mothe-Fénelon, active 16th century",de Salignac,Bertrand,,active 16th century,no_deathdate,7,0.000115794,project_gutenberg
"Sinclair, Bertrand W.",Sinclair,Bertrand W.,,1881,1972,7,0.000115794,project_gutenberg
"Cable, Boyd",Cable,Boyd,,1878,1943,7,0.000115794,project_gutenberg
"Rockwell, Carey",Rockwell,Carey,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Cantù, Cesare",Cantù,Cesare,,1804,1895,7,0.000115794,project_gutenberg
"Nodier, Charles",Nodier,Charles,,1780,1844,7,0.000115794,project_gutenberg
"Lanman, Charles",Lanman,Charles,,1819,1895,7,0.000115794,project_gutenberg
"Bernard, Charles de",Bernard,Charles de,,1804,1850,7,0.000115794,project_gutenberg
"Graves, Charles L. (Charles Larcom)",Graves,Charles L. (Charles Larcom),,1856,1944,7,0.000115794,project_gutenberg
"Talleyrand-Périgord, Charles Maurice de, prince de Bénévent",Talleyrand-Périgord,Charles Maurice de,,1754,1838,7,0.000115794,project_gutenberg
"Bury, Charlotte Campbell, Lady",Bury,Charlotte Campbell,,1775,1861,7,0.000115794,project_gutenberg
"Orléans, Charlotte-Elisabeth, duchesse d'",d'Orléans,Charlotte-Elisabeth,,1652,1722,7,0.000115794,project_gutenberg
"Coleridge, Christabel R. (Christabel Rose)",Coleridge,Christabel R. (Christabel Rose),,1843,1921,7,0.000115794,project_gutenberg
"Schmid, Christoph von",Schmid,Christoph von,,1768,1854,7,0.000115794,project_gutenberg
"Pierson, Clara Dillingham",Pierson,Clara Dillingham,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Leonardo, da Vinci",Leonardo,da Vinci,,1452,1519,7,0.000115794,project_gutenberg
"Dryfoos, Dave",Dryfoos,Dave,,1915,2003,7,0.000115794,project_gutenberg
"Dewar, Douglas",Dewar,Douglas,,1875,1957,7,0.000115794,project_gutenberg
"Elmendorf, Dwight L. (Dwight Lathrop)",Elmendorf,Dwight L. (Dwight Lathrop),,1859,1929,7,0.000115794,project_gutenberg
"Budge, E. A. Wallis (Ernest Alfred Wallis), Sir",Budge,E. A. Wallis (Ernest Alfred Wallis),,1857,1934,7,0.000115794,project_gutenberg
"Knight, E. F. (Edward Frederick)",Knight,E. F. (Edward Frederick),,1852,1925,7,0.000115794,project_gutenberg
"Johnson, E. Pauline",Johnson,E. Pauline,,1861,1913,7,0.000115794,project_gutenberg
"Spenser, Edmund",Spenser,Edmund,,1551,1599,7,0.000115794,project_gutenberg
"Lyall, Edna",Lyall,Edna,,1857,1903,7,0.000115794,project_gutenberg
"Millay, Edna St. Vincent",Millay,Edna St. Vincent,,1892,1950,7,0.000115794,project_gutenberg
"Hungerford, Edward",Hungerford,Edward,,1875,1948,7,0.000115794,project_gutenberg
"Williams, Edward Huntington",Williams,Edward Huntington,,1868,1944,7,0.000115794,project_gutenberg
"Ludwig, Edward W.",Ludwig,Edward W.,,1920,1990,7,0.000115794,project_gutenberg
"Abbott, Edwin Abbott",Abbott,Edwin Abbott,,1838,1926,7,0.000115794,project_gutenberg
"Castle, Egerton",Castle,Egerton,,1858,1920,7,0.000115794,project_gutenberg
"Robins, Elizabeth",Robins,Elizabeth,,1862,1952,7,0.000115794,project_gutenberg
"Key, Ellen",Key,Ellen,,1849,1926,7,0.000115794,project_gutenberg
"Swedenborg, Emanuel",Swedenborg,Emanuel,,1688,1772,7,0.000115794,project_gutenberg
"Daudet, Ernest",Daudet,Ernest,,1837,1921,7,0.000115794,project_gutenberg
"Bramah, Ernest",Bramah,Ernest,,1867,1942,7,0.000115794,project_gutenberg
"Tappan, Eva March",Tappan,Eva March,,1854,1930,7,0.000115794,project_gutenberg
"Jahnsson, Evald Ferdinand",Jahnsson,Evald Ferdinand,,1844,1895,7,0.000115794,project_gutenberg
"Cole, Everett B.",Cole,Everett B.,,1918,1977,7,0.000115794,project_gutenberg
"Adams, F. Colburn (Francis Colburn)",Adams,F. Colburn (Francis Colburn),,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Young, F. E. Mills (Florence Ethel Mills)",Young,F. E. Mills (Florence Ethel Mills),,1875,no_deathdate,7,0.000115794,project_gutenberg
"Josephus, Flavius",Josephus,Flavius,,37,no_deathdate,7,0.000115794,project_gutenberg
"Nightingale, Florence",Nightingale,Florence,,1820,1920,7,0.000115794,project_gutenberg
"Trollope, Frances Milton",Trollope,Frances Milton,,1780,1863,7,0.000115794,project_gutenberg
"Thompson, Francis",Thompson,Francis,,1859,1907,7,0.000115794,project_gutenberg
"Crastre, François",Crastre,François,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Long, Frank Belknap",Long,Frank Belknap,,1903,1994,7,0.000115794,project_gutenberg
"Douglass, Frederick",Douglass,Frederick,,1818,1895,7,0.000115794,project_gutenberg
"Palmer, Frederick",Palmer,Frederick,,1873,1958,7,0.000115794,project_gutenberg
"Farrow, G. E. (George Edward)",Farrow,G. E. (George Edward),,1866,no_deathdate,7,0.000115794,project_gutenberg
"Ferris, George T. (George Titus)",Ferris,George T. (George Titus),,1840,no_deathdate,7,0.000115794,project_gutenberg
"Russell, George William",Russell,George William,,1867,1935,7,0.000115794,project_gutenberg
"Breckenridge, Gerald",Breckenridge,Gerald,,no_birthdate,1964,7,0.000115794,project_gutenberg
"Morrison, Gertrude W.",Morrison,Gertrude W.,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Smith, Goldwin",Smith,Goldwin,,1823,1910,7,0.000115794,project_gutenberg
"Keller, Gottfried",Keller,Gottfried,,1819,1890,7,0.000115794,project_gutenberg
"Morris, Gouverneur",Morris,Gouverneur,,1876,1953,7,0.000115794,project_gutenberg
"Carryl, Guy Wetmore",Carryl,Guy Wetmore,,1873,1904,7,0.000115794,project_gutenberg
"Bunner, H. C. (Henry Cuyler)",Bunner,H. C. (Henry Cuyler),,1855,1896,7,0.000115794,project_gutenberg
"Gold, H. L. (Horace Leonard)",Gold,H. L. (Horace Leonard),,1914,1996,7,0.000115794,project_gutenberg
"Blavatsky, H. P. (Helena Petrovna)",Blavatsky,H. P. (Helena Petrovna),,1831,1891,7,0.000115794,project_gutenberg
"Chaplin, Heman White",Chaplin,Heman White,,1847,1924,7,0.000115794,project_gutenberg
"Drummond, Henry",Drummond,Henry,,1851,1897,7,0.000115794,project_gutenberg
"Wheatley, Henry B. (Henry Benjamin)",Wheatley,Henry B. (Henry Benjamin),,1838,1917,7,0.000115794,project_gutenberg
"Brooks, Henry M. (Henry Mason)",Brooks,Henry M. (Henry Mason),,1822,1898,7,0.000115794,project_gutenberg
"Williams, Henry Smith",Williams,Henry Smith,,1863,1943,7,0.000115794,project_gutenberg
"Phillips, Henry Wallace",Phillips,Henry Wallace,,1869,1930,7,0.000115794,project_gutenberg
"Boyesen, Hjalmar Hjorth",Boyesen,Hjalmar Hjorth,,1848,1895,7,0.000115794,project_gutenberg
"Morrow, Honoré",Morrow,Honoré,,1880,1940,7,0.000115794,project_gutenberg
"Beresford, J. D. (John Davys)",Beresford,J. D. (John Davys),,1873,1947,7,0.000115794,project_gutenberg
"Trowbridge, J. T. (John Townsend)",Trowbridge,J. T. (John Townsend),,1827,1916,7,0.000115794,project_gutenberg
"Champagnac, J.-B.-J. (Jean-Baptiste-Joseph)",Champagnac,J.-B.-J. (Jean-Baptiste-Joseph),,1796,1858,7,0.000115794,project_gutenberg
"Benavente, Jacinto",Benavente,Jacinto,,1866,1954,7,0.000115794,project_gutenberg
"Picón, Jacinto Octavio",Picón,Jacinto Octavio,,1852,1923,7,0.000115794,project_gutenberg
"Cook, James",Cook,James,,1728,1779,7,0.000115794,project_gutenberg
"Hogg, James",Hogg,James,,1770,1835,7,0.000115794,project_gutenberg
"McKimmey, James",McKimmey,James,,1923,2011,7,0.000115794,project_gutenberg
"Connolly, James B. (James Brendan)",Connolly,James B. (James Brendan),,1868,1957,7,0.000115794,project_gutenberg
"Talmage, James E. (James Edward)",Talmage,James E. (James Edward),,1862,1933,7,0.000115794,project_gutenberg
"Marks, Jeannette Augustus",Marks,Jeannette Augustus,,1875,1964,7,0.000115794,project_gutenberg
"Cook, Joel",Cook,Joel,,1842,1910,7,0.000115794,project_gutenberg
"Wyss, Johann David",Wyss,Johann David,,1743,1818,7,0.000115794,project_gutenberg
"Häyhä, Johannes",Häyhä,Johannes,,1839,1913,7,0.000115794,project_gutenberg
"Marshall, John",Marshall,John,,1755,1835,7,0.000115794,project_gutenberg
"Galt, John",Galt,John,,1779,1839,7,0.000115794,project_gutenberg
"Leech, John",Leech,John,,1817,1864,7,0.000115794,project_gutenberg
"Spargo, John",Spargo,John,,1876,1966,7,0.000115794,project_gutenberg
"Powell, John Wesley",Powell,John Wesley,,1834,1902,7,0.000115794,project_gutenberg
"Smith, Joseph, Jr.",Smith Jr.,Joseph,,1805,1844,7,0.000115794,project_gutenberg
"McCabe, Joseph",McCabe,Joseph,,1867,1955,7,0.000115794,project_gutenberg
"Siljo, Juhani",Siljo,Juhani,,1888,1918,7,0.000115794,project_gutenberg
"MacLean, Katherine",MacLean,Katherine,,1925,no_deathdate,7,0.000115794,project_gutenberg
"Lehtimäki, Konrad",Lehtimäki,Konrad,,1883,1937,7,0.000115794,project_gutenberg
"Shen, Kuo",Shen,Kuo,,1031,1095,7,0.000115794,project_gutenberg
"Bailey, L. H. (Liberty Hyde)",Bailey,L. H. (Liberty Hyde),,1858,1954,7,0.000115794,project_gutenberg
"Merrick, Leonard",Merrick,Leonard,,1864,1939,7,0.000115794,project_gutenberg
"Schefer, Leopold",Schefer,Leopold,,1784,1862,7,0.000115794,project_gutenberg
"Sacher-Masoch, Leopold, Ritter von",von Sacher-Masoch,Leopold Ritter,,1835,1895,7,0.000115794,project_gutenberg
"Wingfield, Lewis",Wingfield,Lewis,,1842,1891,7,0.000115794,project_gutenberg
"Beard, Lina",Beard,Lina,,no_birthdate,1933,7,0.000115794,project_gutenberg
"Arundel, Louis",Arundel,Louis,,no_birthdate,no_deathdate,7,0.000115794,project_gutenberg
"Thoma, Ludwig",Thoma,Ludwig,,1867,1921,7,0.000115794,project_gutenberg
"Pirandello, Luigi",Pirandello,Luigi,,1867,1936,7,0.000115794,project_gutenberg
"Sheldon, Lurana",Sheldon,Lurana,,1862,1945,7,0.000115794,project_gutenberg
"Spooner, Lysander",Spooner,Lysander,,1808,1887,7,0.000115794,project_gutenberg
"Oblinger, M. M. (Milo Milton)",Oblinger,M. M. (Milo Milton),,1900,no_deathdate,7,0.000115794,project_gutenberg
"James, M. R. (Montague Rhodes)",James,M. R. (Montague Rhodes),,1862,1936,7,0.000115794,project_gutenberg
"Smith, Mabell S. C. (Mabell Shippie Clarke)",Smith,Mabell S. C. (Mabell Shippie Clarke),,1864,1942,7,0.000115794,project_gutenberg
"La Fayette, Madame de (Marie-Madeleine Pioche de La Vergne)",La Fayette,Madame de (Marie-Madeleine Pioche de La Vergne),,1634,1693,7,0.000115794,project_gutenberg
"Schwob, Marcel",Schwob,Marcel,,1867,1905,7,0.000115794,project_gutenberg
"Sanger, Margaret",Sanger,Margaret,,1879,1966,7,0.000115794,project_gutenberg
"Parloa, Maria",Parloa,Maria,,1843,1909,7,0.000115794,project_gutenberg
"Hume, Martin A. S. (Martin Andrew Sharp)",Hume,Martin A. S. (Martin Andrew Sharp),,1847,1910,7,0.000115794,project_gutenberg
