author_name,first_name,last_name,title,count,fraction_total,dataset
Mary Louise Pratt,Mary Louise,Pratt,,199,0.000548,open_syllabus
Claude Julien Rawson,Claude Julien,Rawson,,199,0.000548,open_syllabus
William A. Sabin,William A,Sabin,,199,0.000548,open_syllabus
M. Neil Browne,M Neil,Browne,,198,0.000545,open_syllabus
Yukio Mishima,Yukio,Mishima,,198,0.000545,open_syllabus
Eugene Gladstone O.'Neill,Eugene Gladstone,O'Neill,,198,0.000545,open_syllabus
Ngugi Wa Thiong'o.,Ngugi Wa,Thiong'o,,198,0.000545,open_syllabus
Frederick Jackson Turner,Frederick Jackson,Turner,,198,0.000545,open_syllabus
Ama Ata Aidoo,Ama Ata,Aidoo,,197,0.000543,open_syllabus
James Chandler,James,Chandler,,197,0.000543,open_syllabus
Michelle Cliff,Michelle,Cliff,,197,0.000543,open_syllabus
Anita Desai,Anita,Desai,,197,0.000543,open_syllabus
Sonja K. Foss,Sonja K,Foss,,197,0.000543,open_syllabus
Lawrence Grossberg,Lawrence,Grossberg,,197,0.000543,open_syllabus
Eugène Ionesco,Eugène,Ionesco,,197,0.000543,open_syllabus
Wendy Martin,Wendy,Martin,,197,0.000543,open_syllabus
James Shapiro,James,Shapiro,,197,0.000543,open_syllabus
Brian Vickers,Brian,Vickers,,197,0.000543,open_syllabus
Alexander Walker,Alexander,Walker,,197,0.000543,open_syllabus
Joel Coen,Joel,Coen,,196,0.00054,open_syllabus
Martin Davies,Martin,Davies,,196,0.00054,open_syllabus
Benjamin Disraeli,Benjamin,Disraeli,,196,0.00054,open_syllabus
Sam Dragga,Sam,Dragga,,196,0.00054,open_syllabus
John Drakakis,John,Drakakis,,196,0.00054,open_syllabus
Greg Garrard,Greg,Garrard,,196,0.00054,open_syllabus
M. A. K. Halliday,M. A. K.,Halliday,,196,0.00054,open_syllabus
Frank Miller,Frank,Miller,,196,0.00054,open_syllabus
John Muir,John,Muir,,196,0.00054,open_syllabus
Joe Sacco,Joe,Sacco,,196,0.00054,open_syllabus
John McPhee,John,McPhee,,195,0.000537,open_syllabus
Jennifer A. Moon,Jennifer A,Moon,,195,0.000537,open_syllabus
Ntozake Shange,Ntozake,Shange,,195,0.000537,open_syllabus
Marita Sturken,Marita,Sturken,,195,0.000537,open_syllabus
James Thomas,James,Thomas,,195,0.000537,open_syllabus
Frances Ellen Watkins Harper,Frances Ellen,Watkins Harper,,195,0.000537,open_syllabus
Gorgias,Gorgias,,,195,0.000537,open_syllabus
Plutarch,Plutarch,,,195,0.000537,open_syllabus
Vālmīki,Vālmīki,,,195,0.000537,open_syllabus
Judy Blume,Judy,Blume,,194,0.000534,open_syllabus
Kamau Brathwaite,Kamau,Brathwaite,,194,0.000534,open_syllabus
Donald Hall,Donald,Hall,,194,0.000534,open_syllabus
Lyn Hejinian,Lyn,Hejinian,,194,0.000534,open_syllabus
Rosemary Jackson,Rosemary,Jackson,,194,0.000534,open_syllabus
R. M. Liuzza,R M,Liuzza,,194,0.000534,open_syllabus
A. A. Milne,A A,Milne,,194,0.000534,open_syllabus
Sean O.'Casey,Sean,O'Casey,,194,0.000534,open_syllabus
Donald E. Pease,Donald E,Pease,,194,0.000534,open_syllabus
James H. Pickering,James H,Pickering,,194,0.000534,open_syllabus
Arthur Rimbaud,Arthur,Rimbaud,,194,0.000534,open_syllabus
Ruth Robbins,Ruth,Robbins,,194,0.000534,open_syllabus
Adam Roberts,Adam,Roberts,,194,0.000534,open_syllabus
James S. Shapiro,James S,Shapiro,,194,0.000534,open_syllabus
Kathy Acker,Kathy,Acker,,193,0.000532,open_syllabus
John Sheridan Biays,John Sheridan,Biays,,193,0.000532,open_syllabus
Patrick Branwell Bronte,Patrick Branwell,Bronte,,193,0.000532,open_syllabus
Jacques Lacan,Jacques,Lacan,,193,0.000532,open_syllabus
Charles Lamb,Charles,Lamb,,193,0.000532,open_syllabus
Edward Lear,Edward,Lear,,193,0.000532,open_syllabus
Sally Ledger,Sally,Ledger,,193,0.000532,open_syllabus
George MacDonald,George,MacDonald,,193,0.000532,open_syllabus
A. LaVonne Brown Ruoff,A. LaVonne Brown,Ruoff,,193,0.000532,open_syllabus
Pam Muñoz Ryan,Pam Muñoz,Ryan,,193,0.000532,open_syllabus
Carol Wershoven,Carol,Wershoven,,193,0.000532,open_syllabus
Fred D. White,Fred D,White,,193,0.000532,open_syllabus
Mike Davis,Mike,Davis,,192,0.000529,open_syllabus
David Finkelstein,David,Finkelstein,,192,0.000529,open_syllabus
Franklin Foer,Franklin,Foer,,192,0.000529,open_syllabus
Maxine Hairston,Maxine,Hairston,,192,0.000529,open_syllabus
Luce Irigaray,Luce,Irigaray,,192,0.000529,open_syllabus
Richard J. Lane,Richard J,Lane,,192,0.000529,open_syllabus
Richard L. Coe Theater Programs Collection (Library of Congress,Richard L. Coe Theater Programs Collection,Library of Congress,,192,0.000529,open_syllabus
Phyllis Rackin,Phyllis,Rackin,,192,0.000529,open_syllabus
Peter Roach,Peter,Roach,,192,0.000529,open_syllabus
Aleksandr Isaevich Solzhenitsyn,Aleksandr Isaevich,Solzhenitsyn,,192,0.000529,open_syllabus
William Apess,William,Apess,,191,0.000526,open_syllabus
Elizabeth Cary,Elizabeth,Cary,,191,0.000526,open_syllabus
Roddy Doyle,Roddy,Doyle,,191,0.000526,open_syllabus
Robert S. Miola,Robert S,Miola,,191,0.000526,open_syllabus
Marjorie Hope Nicolson,Marjorie Hope,Nicolson,,191,0.000526,open_syllabus
Lorna Sage,Lorna,Sage,,191,0.000526,open_syllabus
Nicholas Delbanco,Nicholas,Delbanco,,190,0.000523,open_syllabus
Rita Felski,Rita,Felski,,190,0.000523,open_syllabus
D. W. Griffith,D W,Griffith,,190,0.000523,open_syllabus
Bill McKibben,Bill,McKibben,,190,0.000523,open_syllabus
Patricia A. Parker,Patricia A,Parker,,190,0.000523,open_syllabus
William S. Pfeiffer,William S,Pfeiffer,,190,0.000523,open_syllabus
Richard Wilbur,Richard,Wilbur,,190,0.000523,open_syllabus
Julia Briggs,Julia,Briggs,,189,0.000521,open_syllabus
Ronald F. Lunsford,Ronald F,Lunsford,,189,0.000521,open_syllabus
Kjell Erik Rudestam,Kjell Erik,Rudestam,,189,0.000521,open_syllabus
Vincent Ryan Ruggiero,Vincent Ryan,Ruggiero,,189,0.000521,open_syllabus
Randall Stevenson,Randall,Stevenson,,189,0.000521,open_syllabus
Chris Ware,Chris,Ware,,189,0.000521,open_syllabus
Imelda Whelehan,Imelda,Whelehan,,189,0.000521,open_syllabus
James Agee,James,Agee,,188,0.000518,open_syllabus
Charles Laurence Barber,Charles Laurence,Barber,,188,0.000518,open_syllabus
William E. Cain,William E,Cain,,188,0.000518,open_syllabus
H. B. Charlton,H B,Charlton,,188,0.000518,open_syllabus
James Clifford,James,Clifford,,188,0.000518,open_syllabus
Joy Davidman,Joy,Davidman,,188,0.000518,open_syllabus
Sue Drew,Sue,Drew,,188,0.000518,open_syllabus
Marjorie B. Garber,Marjorie B,Garber,,188,0.000518,open_syllabus
Martin Hallett,Martin,Hallett,,188,0.000518,open_syllabus
Barbara Karasek,Barbara,Karasek,,188,0.000518,open_syllabus
Lucy Newlyn,Lucy,Newlyn,,188,0.000518,open_syllabus
Millicent E. Poole,Millicent E,Poole,,188,0.000518,open_syllabus
Rosie Bingham,Rosie,Bingham,,187,0.000515,open_syllabus
Eliza A. Comodromos,Eliza A,Comodromos,,187,0.000515,open_syllabus
William Cronon,William,Cronon,,187,0.000515,open_syllabus
Margaret Anne Doody,Margaret Anne,Doody,,187,0.000515,open_syllabus
Carol Ann Duffy,Carol Ann,Duffy,,187,0.000515,open_syllabus
Juliet Dusinberre,Juliet,Dusinberre,,187,0.000515,open_syllabus
Ha Jin,Ha,Jin,,187,0.000515,open_syllabus
Joy Kogawa,Joy,Kogawa,,187,0.000515,open_syllabus
Walter Benn Michaels,Walter Benn,Michaels,,187,0.000515,open_syllabus
Jan Svartvik,Jan,Svartvik,,187,0.000515,open_syllabus
Edward R. Tufte,Edward R,Tufte,,187,0.000515,open_syllabus
John Cunyus Hodges,John Cunyus,Hodges,,186,0.000512,open_syllabus
Lisa Hopkins,Lisa,Hopkins,,186,0.000512,open_syllabus
Amy Kaplan,Amy,Kaplan,,186,0.000512,open_syllabus
Richard Matheson,Richard,Matheson,,186,0.000512,open_syllabus
Chandra Talpade Mohanty,Chandra Talpade,Mohanty,,186,0.000512,open_syllabus
Cherríe Moraga,Cherríe,Moraga,,186,0.000512,open_syllabus
Dorothy L. Sayers,Dorothy L,Sayers,,186,0.000512,open_syllabus
T. Smollett,T,Smollett,,186,0.000512,open_syllabus
David Walker,David,Walker,,186,0.000512,open_syllabus
Thornton Wilder,Thornton,Wilder,,186,0.000512,open_syllabus
Johannes Willem Bertens,Johannes Willem,Bertens,,185,0.00051,open_syllabus
Margaret Wise Brown,Margaret Wise,Brown,,185,0.00051,open_syllabus
Edward Mendelson,Edward,Mendelson,,185,0.00051,open_syllabus
Peter J. Schakel,Peter J,Schakel,,185,0.00051,open_syllabus
Friedrich Schiller,Friedrich,Schiller,,185,0.00051,open_syllabus
David Seed,David,Seed,,185,0.00051,open_syllabus
Yvonne Collioud Sisko,Yvonne Collioud,Sisko,,185,0.00051,open_syllabus
Andy Wachowski,Andy,Wachowski,,185,0.00051,open_syllabus
Larry Wachowski,Larry,Wachowski,,185,0.00051,open_syllabus
Edwin H. Zeydel,Edwin H,Zeydel,,185,0.00051,open_syllabus
Howard Zinn,Howard,Zinn,,185,0.00051,open_syllabus
Edna St. Vincent Millay,Edna St. Vincent,Millay,,184,0.000507,open_syllabus
V. I.︠A Propp,V I︠A,Propp,,184,0.000507,open_syllabus
Richard Steele,Richard,Steele,,184,0.000507,open_syllabus
Ruth Coons Wallerstein,Ruth Coons,Wallerstein,,184,0.000507,open_syllabus
John Lennard,John,Lennard,,183,0.000504,open_syllabus
Henry Mayhew,Henry,Mayhew,,183,0.000504,open_syllabus
Pam Morris,Pam,Morris,,183,0.000504,open_syllabus
Brenda Spatt,Brenda,Spatt,,183,0.000504,open_syllabus
Julia M. Walker,Julia M,Walker,,183,0.000504,open_syllabus
Susan J. Wolfson,Susan J,Wolfson,,183,0.000504,open_syllabus
Michael Harvey,Michael,Harvey,,182,0.000501,open_syllabus
Michael Lapidge,Michael,Lapidge,,182,0.000501,open_syllabus
Madeleine L.'Engle,Madeleine,L'Engle,,182,0.000501,open_syllabus
Charles E. May,Charles E,May,,182,0.000501,open_syllabus
James Moffett,James,Moffett,,182,0.000501,open_syllabus
Steven Shakespeare,Steven,Shakespeare,,182,0.000501,open_syllabus
William H. Sherman,William H,Sherman,,182,0.000501,open_syllabus
Meera Syal,Meera,Syal,,182,0.000501,open_syllabus
Charles W. Bridges,Charles W,Bridges,,181,0.000499,open_syllabus
Graham Holderness,Graham,Holderness,,181,0.000499,open_syllabus
Sarah Kane,Sarah,Kane,,181,0.000499,open_syllabus
Philip Levine,Philip,Levine,,181,0.000499,open_syllabus
Richard E. Matlak,Richard E,Matlak,,181,0.000499,open_syllabus
Pierre Michel,Pierre,Michel,,181,0.000499,open_syllabus
Gilbert Murray,Gilbert,Murray,,181,0.000499,open_syllabus
Barbara Smith,Barbara,Smith,,181,0.000499,open_syllabus
Chris Van Allsburg,Chris,van Allsburg,,181,0.000499,open_syllabus
Neil Corcoran,Neil,Corcoran,,180,0.000496,open_syllabus
Catherine Gallagher,Catherine,Gallagher,,180,0.000496,open_syllabus
John Hersey,John,Hersey,,180,0.000496,open_syllabus
John Richetti,John,Richetti,,180,0.000496,open_syllabus
Paul Salzman,Paul,Salzman,,180,0.000496,open_syllabus
Algernon Charles Swinburne,Algernon Charles,Swinburne,,180,0.000496,open_syllabus
Irvine Welsh,Irvine,Welsh,,180,0.000496,open_syllabus
Francis C. Blessington,Francis C,Blessington,,179,0.000493,open_syllabus
David Cronenberg,David,Cronenberg,,179,0.000493,open_syllabus
Erving Goffman,Erving,Goffman,,179,0.000493,open_syllabus
Garrett Hardin,Garrett,Hardin,,179,0.000493,open_syllabus
Todd Haynes,Todd,Haynes,,179,0.000493,open_syllabus
Michael Herr,Michael,Herr,,179,0.000493,open_syllabus
Coral Ann Howells,Coral Ann,Howells,,179,0.000493,open_syllabus
Ellen Moers,Ellen,Moers,,179,0.000493,open_syllabus
Robert O.'Clair,Robert,O'Clair,,179,0.000493,open_syllabus
Dean Rader,Dean,Rader,,179,0.000493,open_syllabus
Peter Stockwell,Peter,Stockwell,,179,0.000493,open_syllabus
Bonnie S. Sunstein,Bonnie S,Sunstein,,179,0.000493,open_syllabus
Cornel West,Cornel,West,,179,0.000493,open_syllabus
Kingsley Amis,Kingsley,Amis,,178,0.00049,open_syllabus
Martin Esslin,Martin,Esslin,,178,0.00049,open_syllabus
Laura Gray-Rosendale,Laura,Gray-Rosendale,,178,0.00049,open_syllabus
Paule Marshall,Paule,Marshall,,178,0.00049,open_syllabus
Farah Mendlesohn,Farah,Mendlesohn,,178,0.00049,open_syllabus
David S. Reynolds,David S,Reynolds,,178,0.00049,open_syllabus
Gay Wilson Allen,Gay Wilson,Allen,,177,0.000488,open_syllabus
Robert Altman,Robert,Altman,,177,0.000488,open_syllabus
Deborah Cartmell,Deborah,Cartmell,,177,0.000488,open_syllabus
John Clare,John,Clare,,177,0.000488,open_syllabus
David V. Erdman,David V,Erdman,,177,0.000488,open_syllabus
Daniel Halpern,Daniel,Halpern,,177,0.000488,open_syllabus
Chester B. Himes,Chester B,Himes,,177,0.000488,open_syllabus
György Lukács,György,Lukács,,177,0.000488,open_syllabus
George R. R. Martin,George R. R.,Martin,,177,0.000488,open_syllabus
Paul Peter Piech,Paul Peter,Piech,,177,0.000488,open_syllabus
William Trevor,William,Trevor,,177,0.000488,open_syllabus
Robin Williams,Robin,Williams,,177,0.000488,open_syllabus
Abraham Cahan,Abraham,Cahan,,176,0.000485,open_syllabus
Viktor E. Frankl,Viktor E,Frankl,,176,0.000485,open_syllabus
National Book League (Great Britain,National Book League,Great Britain,,176,0.000485,open_syllabus
Steve Kowit,Steve,Kowit,,176,0.000485,open_syllabus
Paul Oliver,Paul,Oliver,,176,0.000485,open_syllabus
Keith Punch,Keith,Punch,,176,0.000485,open_syllabus
Colin Robson,Colin,Robson,,176,0.000485,open_syllabus
Royall Tyler,Royall,Tyler,,176,0.000485,open_syllabus
Rashi,Rashi,,,176,0.000485,open_syllabus
Richard Beadle,Richard,Beadle,,175,0.000482,open_syllabus
Cheryll Glotfelty,Cheryll,Glotfelty,,175,0.000482,open_syllabus
Jonathan Kozol,Jonathan,Kozol,,175,0.000482,open_syllabus
Robert Ornstein,Robert,Ornstein,,175,0.000482,open_syllabus
Linden Peach,Linden,Peach,,175,0.000482,open_syllabus
Randolph Quirk,Randolph,Quirk,,175,0.000482,open_syllabus
Herbert Read,Herbert,Read,,175,0.000482,open_syllabus
Elmer Edgar Stoll,Elmer Edgar,Stoll,,175,0.000482,open_syllabus
Studs Terkel,Studs,Terkel,,175,0.000482,open_syllabus
Billy Collins,Billy,Collins,,174,0.000479,open_syllabus
John Dewey,John,Dewey,,174,0.000479,open_syllabus
Donald E. Hall,Donald E,Hall,,174,0.000479,open_syllabus
Sherry Turkle,Sherry,Turkle,,174,0.000479,open_syllabus
Karen Tei Yamashita,Karen Tei,Yamashita,,174,0.000479,open_syllabus
Chrétien,Chrétien,,,174,0.000479,open_syllabus
Gandhi,Gandhi,,,174,0.000479,open_syllabus
Dympna Callaghan,Dympna,Callaghan,,173,0.000477,open_syllabus
Michael Grant,Michael,Grant,,173,0.000477,open_syllabus
Robert Hughes,Robert,Hughes,,173,0.000477,open_syllabus
Werner Sollors,Werner,Sollors,,173,0.000477,open_syllabus
B. C. Southam,B C,Southam,,173,0.000477,open_syllabus
Simone J. Billings,Simone J,Billings,,172,0.000474,open_syllabus
Elizabeth Chiseri-Strater,Elizabeth,Chiseri-Strater,,172,0.000474,open_syllabus
Jennifer Coates,Jennifer,Coates,,172,0.000474,open_syllabus
Trisha Greenhalgh,Trisha,Greenhalgh,,172,0.000474,open_syllabus
Jean Racine,Jean,Racine,,172,0.000474,open_syllabus
Jane Yolen,Jane,Yolen,,172,0.000474,open_syllabus
National Council of Teachers of English,National Council of Teachers of English,,,172,0.000474,open_syllabus
Lao-Tzu,Lao-Tzu,,,172,0.000474,open_syllabus
John Barrell,John,Barrell,,171,0.000471,open_syllabus
John Cage,John,Cage,,171,0.000471,open_syllabus
Angela Y. Davis,Angela Y,Davis,,171,0.000471,open_syllabus
Gavin Fairbairn,Gavin,Fairbairn,,171,0.000471,open_syllabus
James Paul Gee,James Paul,Gee,,171,0.000471,open_syllabus
Claudia L. Johnson,Claudia L,Johnson,,171,0.000471,open_syllabus
Charles Johnson,Charles,Johnson,,171,0.000471,open_syllabus
Dinty W. Moore,Dinty W,Moore,,171,0.000471,open_syllabus
Rex Schneider,Rex,Schneider,,171,0.000471,open_syllabus
Jane Spencer,Jane,Spencer,,171,0.000471,open_syllabus
Harold Aram Veeser,Harold Aram,Veeser,,171,0.000471,open_syllabus
Aravind Adiga,Aravind,Adiga,,170,0.000468,open_syllabus
Jean Aitchison,Jean,Aitchison,,170,0.000468,open_syllabus
William Beckford,William,Beckford,,170,0.000468,open_syllabus
Mark Z. Danielewski,Mark Z,Danielewski,,170,0.000468,open_syllabus
Richard Ford,Richard,Ford,,170,0.000468,open_syllabus
Christy Friend,Christy,Friend,,170,0.000468,open_syllabus
Gary Kelly,Gary,Kelly,,170,0.000468,open_syllabus
Declan Kiberd,Declan,Kiberd,,170,0.000468,open_syllabus
Peter Singer,Peter,Singer,,170,0.000468,open_syllabus
J. J. Smith,J J,Smith,,170,0.000468,open_syllabus
Natasha D. Trethewey,Natasha D,Trethewey,,170,0.000468,open_syllabus
Thorlac Turville-Petre,Thorlac,Turville-Petre,,170,0.000468,open_syllabus
Victor Villanueva,Victor,Villanueva,,170,0.000468,open_syllabus
Thomas Wolfe,Thomas,Wolfe,,170,0.000468,open_syllabus
Mitch Albom,Mitch,Albom,,169,0.000465,open_syllabus
James M. Cain,James M,Cain,,169,0.000465,open_syllabus
Cathy Caruth,Cathy,Caruth,,169,0.000465,open_syllabus
G. K. Chesterton,G K,Chesterton,,169,0.000465,open_syllabus
John L. Esposito,John L,Esposito,,169,0.000465,open_syllabus
David Grene,David,Grene,,169,0.000465,open_syllabus
Christopher Hill,Christopher,Hill,,169,0.000465,open_syllabus
John Irving,John,Irving,,169,0.000465,open_syllabus
Randall Jarrell,Randall,Jarrell,,169,0.000465,open_syllabus
John O. Jordan,John O,Jordan,,169,0.000465,open_syllabus
Ruth L. Ozeki,Ruth L,Ozeki,,169,0.000465,open_syllabus
Donna Rosenberg,Donna,Rosenberg,,169,0.000465,open_syllabus
Juliet Schor,Juliet,Schor,,169,0.000465,open_syllabus
John Chaffee,John,Chaffee,,168,0.000463,open_syllabus
Aidan Day,Aidan,Day,,168,0.000463,open_syllabus
Bessie Head,Bessie,Head,,168,0.000463,open_syllabus
Timothy Morton,Timothy,Morton,,168,0.000463,open_syllabus
Robert A. Schwegler,Robert A,Schwegler,,168,0.000463,open_syllabus
Graham Swift,Graham,Swift,,168,0.000463,open_syllabus
Jules Verne,Jules,Verne,,168,0.000463,open_syllabus
Paul Woodruff,Paul,Woodruff,,168,0.000463,open_syllabus
Vannevar Bush,Vannevar,Bush,,167,0.00046,open_syllabus
Alan Cheuse,Alan,Cheuse,,167,0.00046,open_syllabus
Maud Ellmann,Maud,Ellmann,,167,0.00046,open_syllabus
Andy P. Field,Andy P,Field,,167,0.00046,open_syllabus
Geoffrey H. Hartman,Geoffrey H,Hartman,,167,0.00046,open_syllabus
Naguib Mahfouz,Naguib,Mahfouz,,167,0.00046,open_syllabus
Jon Scieszka,Jon,Scieszka,,167,0.00046,open_syllabus
Murasaki Shikibu,Murasaki,Shikibu,,167,0.00046,open_syllabus
Jonathan Silverman,Jonathan,Silverman,,167,0.00046,open_syllabus
John Sutherland,John,Sutherland,,167,0.00046,open_syllabus
Linda R. Anderson,Linda R,Anderson,,166,0.000457,open_syllabus
M. O. Grenby,M O,Grenby,,166,0.000457,open_syllabus
Maurice Hindle,Maurice,Hindle,,166,0.000457,open_syllabus
Russell Hoban,Russell,Hoban,,166,0.000457,open_syllabus
Franklin E. Horowitz,Franklin E,Horowitz,,166,0.000457,open_syllabus
Charlotte I. Lee,Charlotte I,Lee,,166,0.000457,open_syllabus
J. D. McClatchy,J D,McClatchy,,166,0.000457,open_syllabus
Robert Mighall,Robert,Mighall,,166,0.000457,open_syllabus
David Perkins,David,Perkins,,166,0.000457,open_syllabus
Rosemond Tuve,Rosemond,Tuve,,166,0.000457,open_syllabus
Michelangelo Antonioni,Michelangelo,Antonioni,,165,0.000454,open_syllabus
Tim Armstrong,Tim,Armstrong,,165,0.000454,open_syllabus
Mary Astell,Mary,Astell,,165,0.000454,open_syllabus
Edward Bellamy,Edward,Bellamy,,165,0.000454,open_syllabus
Inc Prentice-Hall,Inc,Prentice-Hall,,165,0.000454,open_syllabus
Sinclair Ross,Sinclair,Ross,,165,0.000454,open_syllabus
Ridley Scott,Ridley,Scott,,165,0.000454,open_syllabus
Thorstein Veblen,Thorstein,Veblen,,165,0.000454,open_syllabus
James Whale,James,Whale,,165,0.000454,open_syllabus
Russell Banks,Russell,Banks,,164,0.000452,open_syllabus
A. R. Braunmuller,A R,Braunmuller,,164,0.000452,open_syllabus
Patrick Gerard Cheney,Patrick Gerard,Cheney,,164,0.000452,open_syllabus
Paul Cobley,Paul,Cobley,,164,0.000452,open_syllabus
W. N. Herbert,W N,Herbert,,164,0.000452,open_syllabus
Neil Lazarus,Neil,Lazarus,,164,0.000452,open_syllabus
George Fabyan Collection (Library of Congress,George Fabyan Collection,Library of Congress,,164,0.000452,open_syllabus
Paul Muldoon,Paul,Muldoon,,164,0.000452,open_syllabus
David J. Skal,David J,Skal,,164,0.000452,open_syllabus
Luis Alberto Urrea,Luis Alberto,Urrea,,164,0.000452,open_syllabus
John C. Wells,John C,Wells,,164,0.000452,open_syllabus
David Wiesner,David,Wiesner,,164,0.000452,open_syllabus
George F. Will,George F,Will,,164,0.000452,open_syllabus
Ralph Berry,Ralph,Berry,,163,0.000449,open_syllabus
Marie Borroff,Marie,Borroff,,163,0.000449,open_syllabus
Dorothea Brande,Dorothea,Brande,,163,0.000449,open_syllabus
Alan Dundes,Alan,Dundes,,163,0.000449,open_syllabus
Leela Gandhi,Leela,Gandhi,,163,0.000449,open_syllabus
Brenda Miller,Brenda,Miller,,163,0.000449,open_syllabus
Colin Neville,Colin,Neville,,163,0.000449,open_syllabus
Coventry Patmore,Coventry,Patmore,,163,0.000449,open_syllabus
Bernard Bergonzi,Bernard,Bergonzi,,162,0.000446,open_syllabus
Karen Lourie Blanchard,Karen Lourie,Blanchard,,162,0.000446,open_syllabus
Charles E. Bressler,Charles E,Bressler,,162,0.000446,open_syllabus
Edgar Rice Burroughs,Edgar Rice,Burroughs,,162,0.000446,open_syllabus
Robert Burton,Robert,Burton,,162,0.000446,open_syllabus
Gregory G. Colomb,Gregory G,Colomb,,162,0.000446,open_syllabus
Harlan Ellison,Harlan,Ellison,,162,0.000446,open_syllabus
Patricia Grace,Patricia,Grace,,162,0.000446,open_syllabus
Stephen L. Harris,Stephen L,Harris,,162,0.000446,open_syllabus
George Meredith,George,Meredith,,162,0.000446,open_syllabus
Suzanne Paola,Suzanne,Paola,,162,0.000446,open_syllabus
